Customer_ID,Customer_Name,Gender,Age,City,Account_No,Account_Type,Account_Balance,Transaction_ID,Transaction_Date,Transaction_Type,Transaction_Amount,Receiver_Account,Loan_ID,Loan_Amount,Amount_Paid,Credit_Score
C848,Dylan Camacho,F,39,Ahmedabad,14740718,Current,98173,T0848,2025-09-10,Transfer,177089,,L0848,,,660
C849,Alisha Martinez,M,48,Ahmedabad,43886159,Current,232821,T0849,2024-02-25,Withdrawal,47542,,,496793.0,53801.0,761
C850,Dana Adkins,F,46,Kolkata,59504724,Current,412686,T0850,2024-02-21,Deposit,193309,,L0850,735027.0,638387.0,795
C851,Jonathan Wilson,M,43,Bengaluru,96231257,Current,358487,T0851,2024-01-01,Withdrawal,29215,,,442480.0,316475.0,640
C852,Brian Rubio,M,60,Chennai,54906525,Savings,137783,T0852,2024-02-16,Transfer,189447,38690340.0,L0852,,,767
C853,Kaitlyn Johnson,F,57,Ahmedabad,95558796,Savings,356580,T0853,2024-07-17,Transfer,58952,,L0853,136189.0,12963.0,829
C854,Heidi Reeves,F,27,Kolkata,77615252,Current,275555,T0854,2024-02-02,Transfer,161272,95591882.0,,,,606
C855,Eric Ryan,M,27,Hyderabad,21050202,Current,78455,T0855,2024-06-13,Deposit,136084,,L0855,,,771
C856,Seth Randall,F,21,Delhi,24482451,Savings,290042,T0856,2025-03-10,Withdrawal,63920,,L0856,,,835
C857,David Hartman,M,21,Mumbai,57717155,Savings,2185,T0857,2024-03-25,Transfer,138911,,,537033.0,157316.0,787
C858,Ann White,F,34,Bengaluru,51775230,Savings,207858,T0858,2024-08-27,Transfer,78198,,L0858,,,677
C859,Kendra Young,M,29,Ahmedabad,28311495,Savings,171735,T0859,2024-05-01,Withdrawal,160179,36533585.0,,623608.0,292369.0,626
C860,Jenny Donovan,M,65,Kolkata,19631712,Current,92809,T0860,2025-08-03,Withdrawal,25934,62396336.0,L0860,,,723
C861,Michael Gutierrez,M,35,Kolkata,92220864,Savings,73103,T0861,2024-06-27,Transfer,59441,33593298.0,,,,758
C862,Chris Kennedy,M,58,Kolkata,65791836,Savings,74409,T0862,2025-06-23,Transfer,96620,,L0862,,,783
C863,Carmen Mccann,M,48,Bengaluru,27355408,Savings,91215,T0863,2025-10-06,Deposit,149123,,,,,616
C864,Gregory Payne,F,63,Ahmedabad,11657567,Savings,478060,T0864,2025-09-12,Deposit,75866,,,429623.0,4726.0,606
C865,Ashlee Lewis,M,42,Chennai,70488351,Savings,376321,T0865,2025-05-20,Withdrawal,139740,43856956.0,L0865,654906.0,472784.0,685
C866,Ashley Smith,M,21,Ahmedabad,35015847,Current,286691,T0866,2025-01-06,Deposit,6090,,,363938.0,285238.0,772
C867,Cynthia Powell,M,53,Delhi,90016126,Savings,385562,T0867,2024-01-02,Transfer,125546,,L0867,,,804
C868,Kenneth Ramsey,F,29,Delhi,92938164,Savings,82432,T0868,2025-10-03,Withdrawal,158775,60605482.0,,742003.0,393176.0,681
C869,Laura Flores,F,35,Pune,79690072,Current,132075,T0869,2024-03-03,Transfer,36061,52675893.0,L0869,207938.0,183015.0,668
C870,Melissa Ramos,F,26,Ahmedabad,40983516,Savings,217086,T0870,2024-03-10,Transfer,187768,,,,,659
C871,Raymond Greer,M,22,Ahmedabad,31412202,Savings,317431,T0871,2025-10-15,Withdrawal,15853,54344562.0,L0871,,,807
C872,Joshua Smith,M,47,Bengaluru,34057989,Current,356612,T0872,2024-11-10,Transfer,30447,41286648.0,,399306.0,187878.0,841
C873,Steven Durham,M,37,Kolkata,13242564,Savings,172817,T0873,2024-12-10,Transfer,4977,,,,,673
C874,Susan Warren,F,40,Pune,56585682,Current,124705,T0874,2025-03-19,Deposit,152061,81085174.0,,,,745
C875,Alexandra Nichols,F,58,Delhi,98219785,Current,336940,T0875,2025-05-13,Transfer,192125,,,610937.0,170638.0,790
C876,Russell Price,F,47,Ahmedabad,86047335,Savings,36709,T0876,2025-02-24,Deposit,95784,67497561.0,L0876,680973.0,173780.0,794
C877,Vernon Hale,F,51,Kolkata,41744373,Savings,404894,T0877,2024-02-07,Deposit,38897,60490314.0,,,,792
C878,April Anderson,M,55,Delhi,32498806,Current,64734,T0878,2024-10-24,Deposit,63011,,L0878,,,810
C879,Sarah Bailey,F,56,Pune,48550843,Savings,239148,T0879,2024-11-14,Deposit,122169,77909648.0,,,,610
C880,Sandra Green,M,35,Ahmedabad,65371626,Savings,43182,T0880,2024-09-10,Transfer,149672,,L0880,958458.0,12196.0,711
C881,Megan Ramirez,F,42,Mumbai,62454300,Savings,384988,T0881,2025-08-06,Deposit,91957,,,,,649
C882,Jason Rodgers,F,41,Hyderabad,87928327,Current,373775,T0882,2025-04-26,Transfer,85150,,L0882,940397.0,572192.0,663
C883,Michael Barber,F,28,Kolkata,71405813,Current,391303,T0883,2024-10-06,Transfer,144133,51292062.0,,593978.0,202968.0,677
C884,Terry Murray,F,55,Pune,70382033,Current,279768,T0884,2024-10-05,Withdrawal,177107,54837854.0,L0884,887487.0,537819.0,744
C885,Benjamin David,M,43,Pune,27053862,Savings,56461,T0885,2025-06-14,Deposit,19797,57896802.0,L0885,902374.0,817644.0,762
C886,Bobby Clark,F,44,Pune,85630044,Savings,134916,T0886,2024-10-10,Transfer,12717,,L0886,,,814
C887,Michael Ferguson,M,39,Kolkata,92096825,Current,167102,T0887,2024-10-20,Withdrawal,93920,27893987.0,L0887,513752.0,215453.0,696
C888,Jesse Alvarado,M,33,Chennai,33527653,Current,125583,T0888,2024-12-14,Withdrawal,31624,54882807.0,L0888,555675.0,506567.0,834
C889,Angela Gonzalez,M,24,Delhi,74944571,Current,227939,T0889,2024-11-19,Deposit,53313,,,,,827
C890,James Murray,M,36,Chennai,12560653,Savings,175454,T0890,2025-10-04,Transfer,160875,41309608.0,L0890,,,619
C891,Timothy Snyder,F,36,Hyderabad,63396585,Current,259881,T0891,2025-05-08,Withdrawal,6423,,L0891,379344.0,153220.0,762
C892,Steven Delgado,F,65,Delhi,23587150,Savings,333938,T0892,2024-05-04,Withdrawal,177163,47689471.0,,665935.0,636496.0,650
C893,Victoria Spears,M,48,Mumbai,74796105,Current,229551,T0893,2025-08-04,Transfer,44227,,,,,699
C894,Kelly Bennett,F,42,Ahmedabad,96591337,Current,32886,T0894,2025-09-11,Withdrawal,180292,,,608392.0,49768.0,689
C895,Justin Tyler,F,21,Mumbai,47330906,Current,374760,T0895,2025-03-13,Transfer,12608,42389066.0,L0895,,,759
C896,Nicole Mckinney,M,22,Kolkata,64387091,Current,495791,T0896,2025-08-15,Transfer,111316,,L0896,942927.0,28075.0,709
C897,Kim Huang,F,58,Kolkata,97149466,Savings,121102,T0897,2024-11-16,Transfer,43742,,L0897,855845.0,167581.0,748
C898,Tristan Mann,M,50,Chennai,77888230,Savings,366749,T0898,2025-06-12,Withdrawal,118238,94288510.0,,,,800
C899,Melinda Murphy,M,37,Delhi,62188904,Savings,264870,T0899,2024-06-02,Deposit,122421,,L0899,290291.0,183256.0,695
C900,David Harding,M,54,Chennai,73900034,Savings,489779,T0900,2025-07-06,Withdrawal,130209,27465598.0,,,,753
C901,Katelyn Freeman,M,32,Pune,98149661,Savings,402979,T0901,2025-02-21,Deposit,169254,24899970.0,,,,798
C902,Nina Snyder,M,27,Mumbai,23673362,Savings,488682,T0902,2024-06-16,Transfer,48386,,L0902,347714.0,182345.0,753
C903,Joel Green,M,43,Chennai,99995486,Savings,180203,T0903,2024-10-20,Transfer,81480,37312591.0,,133993.0,23295.0,615
C904,Vicki Rodriguez,F,34,Hyderabad,21900994,Current,183864,T0904,2024-09-23,Deposit,93432,,L0904,,,788
C905,Mary Baker,F,26,Chennai,92530200,Savings,479613,T0905,2024-02-23,Withdrawal,48177,33939221.0,,423437.0,387912.0,755
C906,Jasmine Stewart,M,43,Bengaluru,28882757,Savings,287876,T0906,2025-03-20,Withdrawal,111139,63521741.0,,676102.0,132505.0,691
C907,Wendy Ramirez PhD,M,62,Chennai,80752416,Current,209992,T0907,2024-09-02,Withdrawal,96274,,,,,642
C908,Alex Mack,F,39,Chennai,50655642,Savings,13976,T0908,2024-06-23,Withdrawal,20447,,L0908,681025.0,152917.0,647
C909,Jimmy Downs,F,40,Delhi,62924269,Savings,51445,T0909,2024-08-04,Withdrawal,48714,16990502.0,,421227.0,20913.0,707
C910,Colleen Green,F,63,Pune,67664541,Savings,420653,T0910,2024-08-29,Transfer,130549,32645914.0,L0910,173559.0,149732.0,660
C911,Andrea Simpson,F,41,Pune,69220094,Current,240646,T0911,2025-08-21,Transfer,160220,,L0911,155696.0,122051.0,666
C912,Adam Thompson,M,25,Delhi,32461148,Savings,432559,T0912,2024-05-09,Transfer,90260,10169818.0,,519400.0,175631.0,671
C913,Dr. Benjamin Padilla,F,51,Delhi,69205775,Current,496035,T0913,2025-05-24,Withdrawal,136888,43380495.0,,900580.0,887884.0,808
C914,Danielle Evans,M,49,Mumbai,42705407,Savings,285340,T0914,2024-10-07,Transfer,54245,,L0914,451760.0,287807.0,816
C915,Sarah West,F,21,Pune,41024897,Savings,118819,T0915,2024-03-05,Withdrawal,109469,85957466.0,,,,800
C916,Amanda Page,M,39,Kolkata,91855032,Savings,96257,T0916,2024-04-10,Withdrawal,167123,,L0916,902432.0,85110.0,780
C917,Elizabeth Hale,F,29,Chennai,62671556,Savings,473256,T0917,2025-10-15,Deposit,128779,,L0917,,,709
C918,Cathy Evans,F,63,Kolkata,89392274,Savings,239018,T0918,2024-11-02,Transfer,91947,,,764114.0,247416.0,637
C919,Joshua Gibbs,F,62,Chennai,76335037,Current,406352,T0919,2024-01-20,Transfer,189637,81543122.0,L0919,,,821
C920,Matthew Perry,F,46,Kolkata,55384226,Savings,138771,T0920,2025-05-16,Transfer,1230,91303372.0,,912554.0,347261.0,642
C921,John Harmon,M,56,Kolkata,22062465,Current,152107,T0921,2024-04-11,Deposit,19266,,L0921,,,791
C922,Isaac Wallace,F,40,Hyderabad,88290938,Savings,467987,T0922,2025-06-07,Transfer,75386,,L0922,,,814
C923,Susan Avery,F,28,Bengaluru,91149918,Savings,463086,T0923,2025-09-02,Transfer,67852,48632804.0,L0923,716770.0,77558.0,830
C924,Rebecca Mora,F,28,Ahmedabad,41247130,Savings,451513,T0924,2025-04-03,Deposit,30881,,,,,637
C925,Pamela Clark,M,30,Hyderabad,69065726,Current,78344,T0925,2025-02-04,Transfer,173769,,L0925,638188.0,556574.0,667
C926,Kendra Willis,M,48,Ahmedabad,91563800,Savings,439526,T0926,2024-04-23,Deposit,70243,52624027.0,,344212.0,231826.0,665
C927,Alyssa King,M,24,Kolkata,46067464,Current,136219,T0927,2024-06-16,Transfer,192979,18608108.0,,527332.0,133194.0,789
C928,Alicia Thomas,M,30,Kolkata,88830240,Current,367863,T0928,2024-09-26,Withdrawal,21416,95805982.0,L0928,708236.0,705866.0,671
C929,Diana Morales,M,44,Kolkata,87923876,Current,244957,T0929,2024-12-31,Withdrawal,96756,,,144704.0,37117.0,696
C930,Robert Mejia,F,29,Hyderabad,26801938,Current,276706,T0930,2024-05-07,Deposit,87397,87275127.0,,939580.0,592767.0,687
C931,Benjamin Brewer,F,33,Mumbai,89362943,Savings,366875,T0931,2025-01-04,Deposit,188535,,L0931,914650.0,624834.0,703
C932,Elizabeth Wright,M,37,Pune,51301232,Current,126277,T0932,2025-07-28,Deposit,36567,,,100896.0,22378.0,827
C933,Spencer Wagner,F,45,Kolkata,38285292,Current,391958,T0933,2024-11-19,Withdrawal,114707,85750960.0,L0933,547667.0,371647.0,688
C934,Mary Hall,F,25,Bengaluru,82441151,Savings,414149,T0934,2024-03-24,Transfer,68734,64149566.0,,,,641
C935,Michelle Armstrong,M,33,Ahmedabad,14729068,Savings,359865,T0935,2024-01-03,Withdrawal,127290,,L0935,483838.0,161592.0,624
C936,Tammie Guerrero,M,53,Pune,86993988,Current,231871,T0936,2024-08-28,Withdrawal,85486,,L0936,474719.0,196658.0,759
C937,Mary Hall,F,46,Ahmedabad,46143022,Savings,118285,T0937,2025-05-07,Transfer,115255,19630158.0,,,,772
C938,April Carroll,F,23,Bengaluru,87082904,Current,135917,T0938,2025-07-25,Deposit,12107,30408914.0,,978570.0,887187.0,763
C939,Ralph Nunez,M,40,Ahmedabad,13985302,Savings,19413,T0939,2025-09-10,Transfer,86077,10097981.0,,303436.0,58540.0,618
C940,Kristen Garza,F,45,Ahmedabad,78704042,Savings,264193,T0940,2024-09-20,Deposit,152715,,,,,616
C941,Craig Bradford,F,23,Mumbai,53327868,Current,24689,T0941,2024-05-16,Transfer,95066,,L0941,293191.0,260342.0,603
C942,Angela Brown,F,39,Ahmedabad,61190285,Current,484169,T0942,2024-06-11,Withdrawal,187317,84418222.0,,,,820
C943,Roberto Harris,M,37,Delhi,61369891,Savings,137620,T0943,2025-05-14,Transfer,149264,,,389182.0,386582.0,619
C944,Brooke Kidd,M,58,Hyderabad,27086997,Savings,441821,T0944,2025-10-23,Withdrawal,66285,81849189.0,L0944,994076.0,621110.0,850
C945,Kaitlyn Smith,M,55,Kolkata,95496840,Current,273024,T0945,2025-10-01,Deposit,95556,38039578.0,,888327.0,811540.0,689
C946,Juan Stevenson,M,46,Pune,62793335,Savings,438715,T0946,2024-09-05,Deposit,21549,,L0946,823585.0,433408.0,820
C947,Caroline Deleon,F,35,Pune,83716363,Current,395664,T0947,2024-07-15,Withdrawal,27027,,,,,680
C948,Tonya Villanueva,M,45,Ahmedabad,81962633,Current,430136,T0948,2024-01-05,Withdrawal,129375,,,,,809
C949,Frederick Johnson,F,42,Ahmedabad,13622571,Current,286509,T0949,2024-10-11,Withdrawal,183963,62241653.0,L0949,,,658
C950,Ann Barnes,F,56,Pune,92858945,Savings,215381,T0950,2024-06-03,Withdrawal,84909,,L0950,723467.0,168642.0,770
C951,David Madden,F,62,Chennai,20751887,Savings,447145,T0951,2024-11-01,Transfer,175660,,L0951,871629.0,280930.0,769
C952,Blake Morales,F,32,Pune,20215275,Savings,25768,T0952,2024-05-08,Deposit,26571,,L0952,818626.0,126399.0,638
C953,Jeffrey Black,M,29,Chennai,36597343,Savings,361883,T0953,2025-07-01,Transfer,45844,86696998.0,L0953,,,759
C954,James Lawson,M,56,Kolkata,37199909,Current,51441,T0954,2024-08-10,Withdrawal,81820,,,832563.0,410551.0,794
C955,Nicole Johnson,F,57,Mumbai,31293112,Current,128780,T0955,2025-05-10,Withdrawal,129498,73700928.0,,,,831
C956,Kevin Bell,F,29,Mumbai,57284236,Savings,390672,T0956,2025-06-19,Deposit,118498,,,,,749
C957,Sandra Poole,F,64,Mumbai,73419143,Savings,372720,T0957,2024-10-19,Transfer,178649,,L0957,906224.0,811753.0,680
C958,Eric Stewart,F,54,Ahmedabad,61692286,Current,82397,T0958,2025-07-23,Deposit,163476,63725684.0,L0958,499004.0,471299.0,760
C959,Yolanda Boyle,M,47,Mumbai,85685739,Current,40417,T0959,2025-03-09,Deposit,112164,89085914.0,L0959,,,629
C960,Gabriella Gray,M,46,Hyderabad,33448282,Savings,308297,T0960,2025-04-19,Withdrawal,20002,88773410.0,L0960,357264.0,327867.0,643
C961,Brandon Osborne,M,22,Kolkata,68263478,Current,119664,T0961,2024-06-29,Deposit,165848,35726505.0,L0961,,,682
C962,Victor Hernandez,M,43,Bengaluru,66286931,Savings,57990,T0962,2024-12-27,Withdrawal,9809,,L0962,,,640
C963,James Boyd,F,24,Delhi,46451951,Current,152980,T0963,2025-04-15,Withdrawal,127359,74155509.0,,,,737
C964,Vincent Harrell,F,59,Chennai,83515536,Savings,60331,T0964,2024-12-17,Deposit,157117,,L0964,843210.0,131278.0,695
C965,Michael Myers,M,44,Kolkata,35120826,Current,431181,T0965,2025-04-03,Transfer,56059,14463113.0,,656737.0,216390.0,771
C966,Catherine Reed,M,48,Pune,93251061,Savings,38317,T0966,2024-09-01,Transfer,191668,,L0966,,,614
C967,Curtis Allen,F,23,Mumbai,30673941,Current,427593,T0967,2025-09-29,Deposit,7637,92888311.0,L0967,566110.0,449198.0,706
C968,Adam Graham,F,41,Hyderabad,11223647,Savings,76752,T0968,2025-05-03,Deposit,195401,14341514.0,,356075.0,252887.0,783
C969,Lisa Rowe,F,27,Delhi,90464132,Current,269966,T0969,2024-07-01,Transfer,75431,57106762.0,,,,670
C970,Michael Vasquez,F,56,Hyderabad,79857960,Current,316404,T0970,2025-02-04,Withdrawal,174901,,L0970,,,732
C971,Karen Edwards,M,58,Pune,37729046,Current,165630,T0971,2025-04-23,Withdrawal,7066,,,,,833
C972,John Vaughn,F,60,Pune,71588739,Current,265628,T0972,2025-06-30,Withdrawal,73291,36406743.0,,,,778
C973,Craig Mcfarland,F,58,Delhi,27596278,Savings,173477,T0973,2024-03-27,Deposit,134829,,,,,683
C974,Christopher Benton,F,35,Delhi,39585994,Savings,342064,T0974,2024-09-25,Withdrawal,181943,73825019.0,L0974,,,617
C975,Nicholas Phillips,F,56,Ahmedabad,87521984,Savings,325253,T0975,2024-03-12,Deposit,37269,,L0975,,,643
C976,Zachary Harris,F,23,Ahmedabad,73235745,Current,59104,T0976,2025-06-17,Withdrawal,63961,89527874.0,L0976,,,666
C977,Cynthia Schaefer,M,47,Delhi,21919446,Savings,316716,T0977,2025-05-03,Transfer,153796,46411576.0,,,,678
C978,Brandy Smith,M,37,Delhi,46375637,Current,270231,T0978,2024-02-23,Deposit,175756,,L0978,888692.0,229385.0,747
C979,Tina Johnson,F,64,Pune,26868857,Savings,22444,T0979,2025-09-30,Deposit,59204,75506255.0,,,,765
C980,Karla Pratt,F,44,Hyderabad,32960095,Current,41779,T0980,2025-07-21,Withdrawal,106746,,L0980,,,717
C981,Tracy Davis,M,58,Mumbai,78420960,Current,216221,T0981,2025-04-16,Transfer,192379,,L0981,910756.0,629768.0,777
C982,Tracy Graham,F,24,Mumbai,14149060,Savings,15866,T0982,2025-09-25,Transfer,112365,,L0982,127614.0,36669.0,803
C983,Amanda Bullock,F,23,Kolkata,80664970,Current,3299,T0983,2024-02-26,Withdrawal,181805,48565677.0,,,,676
C984,Joseph Gonzalez,M,39,Mumbai,12156337,Current,111727,T0984,2025-10-01,Deposit,48145,,L0984,,,780
C985,Richard Wagner,M,61,Pune,62170504,Current,264175,T0985,2025-07-08,Deposit,118370,39092044.0,L0985,,,833
C986,Jonathan Ellis,M,53,Mumbai,36859683,Current,482656,T0986,2025-08-18,Deposit,110818,98799772.0,L0986,,,722
C987,Kelly Bryan,F,45,Mumbai,60773867,Current,156192,T0987,2024-11-07,Deposit,9054,,L0987,371148.0,6444.0,665
C988,Janice Chase,M,36,Ahmedabad,31491177,Savings,267002,T0988,2025-02-05,Deposit,117210,,L0988,390708.0,136752.0,619
C989,Jeffrey Hubbard,M,34,Hyderabad,16357303,Savings,321748,T0989,2024-09-16,Deposit,54912,,L0989,,,771
C990,Carlos Lozano,M,27,Bengaluru,27663044,Savings,281876,T0990,2024-11-13,Transfer,74422,72146824.0,,,,752
C991,Bruce Jenkins,F,25,Pune,61857083,Savings,425620,T0991,2025-04-15,Transfer,133461,,,,,629
C992,Amy Robinson,M,42,Bengaluru,42025261,Current,333518,T0992,2025-01-20,Withdrawal,26836,66178067.0,,,,780
C993,Andrea Rivera,M,23,Ahmedabad,37067486,Current,207298,T0993,2025-06-24,Transfer,21115,21983688.0,,734238.0,527584.0,722
C994,Courtney Smith,F,56,Mumbai,19220612,Savings,265709,T0994,2025-05-02,Deposit,177202,99669222.0,,,,643
C995,Cheryl Medina,F,46,Hyderabad,71640535,Savings,27516,T0995,2025-04-23,Withdrawal,38544,,,733188.0,605785.0,769
C996,Jody Moran,F,33,Chennai,94071463,Savings,112589,T0996,2024-08-09,Withdrawal,123922,27265466.0,L0996,494438.0,121992.0,843
C997,Margaret Avila,F,24,Hyderabad,99506935,Current,496226,T0997,2024-12-26,Transfer,82180,,,803708.0,11992.0,612
C998,Tiffany Frank,F,53,Pune,21412334,Current,36264,T0998,2025-04-09,Transfer,47266,56199920.0,L0998,375428.0,88881.0,652
C999,Michael Wright,F,26,Ahmedabad,82802251,Current,42281,T0999,2024-10-25,Deposit,71669,,,543255.0,292025.0,710
C1000,Taylor Green,M,64,Pune,54366961,Current,461765,T1000,2025-01-07,Deposit,158206,,,,,640
